timestamp,mCi,mPci,mEarfcn,is_known_cellid,cellid_seen_before,tower_switch,num_tower_switches_per_minute,pci_variance,earfcn_switch,earfcn_stability,anomaly_score,is_anomaly
2025-06-08 17:27:00,230503477,232,9510,False,1,1,2.0,5775.999999999971,0,0.0,1,False
2025-06-08 17:27:15,230503477,232,9510,False,1,0,1.0,7701.333333333302,0,0.0,1,False
2025-06-08 17:27:30,230825781,80,9510,False,1,1,2.0,7701.333333333302,0,0.0,1,False
2025-06-08 17:27:45,230746420,56,9510,False,1,1,3.0,9061.333333333301,0,0.0,1,False
2025-06-08 17:28:00,230746390,56,1750,False,1,1,3.0,7183.999999999971,1,1.0,1,False
2025-06-08 17:28:15,230825751,80,1750,False,1,1,4.0,191.99999999997306,0,1.0,1,False
2025-06-08 17:28:30,230746390,56,1750,False,1,1,4.0,143.99999999997354,0,1.0,1,False
2025-06-08 17:28:45,230746420,56,9510,False,1,1,4.0,143.99999999997354,1,2.0,1,False
2025-06-08 17:29:00,230538036,301,9510,False,1,1,4.0,14170.249999999969,0,1.0,1,False
2025-06-08 17:29:15,230503170,229,3350,False,1,1,4.0,15424.3333333333,1,2.0,1,False
2025-06-08 17:29:30,230960385,25,3350,False,1,1,4.0,17824.249999999967,0,2.0,1,False
2025-06-08 17:29:45,230538036,301,9510,False,1,1,4.0,17027.99999999996,1,2.0,1,False
2025-06-08 17:30:00,230503477,232,9510,False,1,1,4.0,14216.249999999964,0,2.0,1,False
2025-06-08 17:30:15,230538035,293,9510,False,1,1,4.0,16616.24999999996,0,1.0,1,False
2025-06-08 17:30:30,230503477,232,9510,False,1,1,4.0,1418.9999999999561,0,1.0,1,False
2025-06-08 17:30:45,230538035,293,9510,False,1,1,4.0,1240.3333333332894,0,0.0,1,False
2025-06-08 17:31:00,204953621,295,1850,True,1,1,4.0,951.583333333289,1,1.0,-1,True
2025-06-08 17:31:15,230538035,293,9510,False,1,1,4.0,951.583333333289,1,2.0,1,False
2025-06-08 17:31:30,230503477,232,9510,False,1,1,4.0,951.583333333289,0,2.0,1,False
2025-06-08 17:31:45,230960385,25,3350,False,1,1,4.0,16272.249999999955,1,3.0,1,False
2025-06-08 17:32:00,230960385,25,3350,False,1,0,3.0,19422.249999999953,0,2.0,1,False
2025-06-08 17:32:15,230960385,25,3350,False,1,0,2.0,10712.249999999955,0,1.0,1,False
2025-06-08 17:32:30,230960385,25,3350,False,1,0,1.0,0.0,0,1.0,1,False
2025-06-08 17:32:45,230503477,232,9510,False,1,1,1.0,10712.249999999955,1,1.0,1,False
2025-06-08 17:33:00,230503475,216,9510,False,1,1,2.0,13242.999999999955,0,1.0,1,False
2025-06-08 17:33:15,230503476,224,9510,False,1,1,3.0,9942.91666666662,0,1.0,1,False
2025-06-08 17:33:30,258401815,17,1750,False,1,1,4.0,10754.91666666662,1,2.0,1,False
2025-06-08 17:33:45,258402583,453,1750,False,1,1,4.0,31768.333333333285,0,1.0,1,False
2025-06-08 17:34:00,258402583,453,1750,False,1,0,3.0,43993.583333333285,0,1.0,1,False
2025-06-08 17:34:15,258402583,453,1750,False,1,0,2.0,47523.99999999995,0,1.0,1,False
2025-06-08 17:34:30,258402583,453,1750,False,1,0,1.0,0.0,0,0.0,1,False
2025-06-08 17:34:45,258402583,453,1750,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 17:35:00,230851636,344,9510,False,1,1,1.0,2970.2499999999513,1,1.0,1,False
2025-06-08 17:35:15,258402869,160,9510,False,1,1,2.0,19109.666666666617,0,1.0,1,False
2025-06-08 17:35:30,230851636,344,9510,False,1,1,3.0,14776.916666666619,0,1.0,1,False
2025-06-08 17:35:45,258402869,160,9510,False,1,1,4.0,11285.333333333285,0,1.0,1,False
2025-06-08 17:36:00,258402583,453,1750,False,1,1,4.0,20940.916666666617,1,1.0,1,False
2025-06-08 17:36:15,258402869,160,9510,False,1,1,4.0,20940.916666666617,1,2.0,1,False
2025-06-08 17:36:30,230496819,3,9510,False,1,1,4.0,35291.333333333285,0,2.0,1,False
2025-06-08 17:36:45,258402869,160,9510,False,1,1,4.0,35291.333333333285,0,2.0,1,False
2025-06-08 17:37:00,258402101,138,9510,False,1,1,4.0,5707.583333333286,0,1.0,1,False
2025-06-08 17:37:15,230496819,3,9510,False,1,1,4.0,7185.999999999953,0,0.0,1,False
2025-06-08 17:37:30,258402869,160,9510,False,1,1,4.0,5707.583333333286,0,0.0,1,False
2025-06-08 17:37:45,258402101,138,9510,False,1,1,4.0,5172.249999999953,0,0.0,1,False
2025-06-08 17:38:00,230503476,224,9510,False,1,1,4.0,8640.916666666619,0,0.0,1,False
2025-06-08 17:38:15,258402101,138,9510,False,1,1,4.0,1654.6666666666194,0,0.0,1,False
2025-06-08 17:38:30,230543669,429,9510,False,1,1,4.0,18848.249999999956,0,0.0,1,False
2025-06-08 17:38:45,231208726,233,1750,False,1,1,4.0,15135.33333333329,1,1.0,1,False
2025-06-08 17:39:00,258402613,453,9510,False,1,1,4.0,23360.249999999956,1,2.0,1,False
2025-06-08 17:39:15,258402357,381,9510,False,1,1,4.0,9731.999999999955,0,2.0,1,False
2025-06-08 17:39:30,258402867,144,9510,False,1,1,4.0,19588.249999999956,0,2.0,1,False
2025-06-08 17:39:45,258402869,160,9510,False,1,1,4.0,24314.999999999956,0,1.0,1,False
2025-06-08 17:40:00,258402357,381,9510,False,1,1,4.0,17522.999999999956,0,0.0,1,False
2025-06-08 17:40:15,258402869,160,9510,False,1,1,4.0,12863.583333333292,0,0.0,1,False
2025-06-08 17:40:30,230543669,429,9510,False,1,1,4.0,20392.333333333296,0,0.0,1,False
2025-06-08 17:40:45,230543669,429,9510,False,1,0,3.0,16514.249999999964,0,0.0,1,False
